pseudocode,balavatika_located_yn,special_training,material_training,free_text_books_pr,free_uniform_pr,free_text_books_up,free_uniform_up,acad_inspections,crc_coordinator,block_level_officers,district_officers,smc_exists,smc_smdc_same,smc_smdc_meetings,grants_receipt,grants_expenditure
2990737,0,9,1,2,2,1,1,1,12,6,4,1,3,7,50000,50000
3442810,2,9,1,1,1,2,2,1,10,15,1,1,9,13,26000,26000
6413264,0,9,1,2,2,1,1,5,15,15,5,1,1,12,50100,50100
9707450,2,9,1,1,1,2,2,1,10,15,1,1,9,12,25000,25000
2497331,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4625493,2,9,1,1,1,2,2,1,10,12,1,1,9,10,25000,25000
5330750,0,9,1,2,2,1,1,1,12,3,3,1,1,8,50000,50000
2605911,0,9,1,2,2,1,1,2,18,4,4,1,3,10,75000,75000
3411897,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9078365,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3225224,2,9,1,1,1,2,2,1,12,12,1,1,9,10,0,0
3736181,2,9,1,1,1,1,1,1,12,15,2,1,9,6,25000,25000
2782833,1,9,1,1,1,1,1,1,12,10,0,1,9,10,25000,25000
3114428,2,9,1,1,1,2,2,1,12,10,1,1,9,10,10000,10000
9363046,2,9,1,1,1,2,2,1,5,10,0,1,9,10,25000,25000
8453268,2,9,1,1,1,2,2,1,15,15,1,1,9,10,25000,25000
1406557,0,9,1,2,2,1,1,1,12,3,2,1,3,10,75000,75000
5488112,2,9,1,1,1,2,2,1,14,8,1,1,9,8,10000,10000
8227374,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4955546,2,9,1,1,1,2,2,1,10,12,1,1,9,8,10000,10000
6067518,2,9,1,1,1,2,2,1,17,13,1,1,9,5,50000,50000
9140157,1,9,1,1,1,2,2,1,10,12,1,1,9,4,50000,50000
6648539,0,9,1,2,2,1,1,1,9,9,1,1,3,5,75000,75000
7069824,0,9,1,2,2,1,1,1,9,9,3,1,3,9,86500,86500
8682934,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5125152,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6314896,2,9,1,1,1,2,2,1,14,12,1,1,9,10,0,0
4260214,2,9,1,1,1,2,2,1,12,10,1,1,9,6,25000,25000
5032429,2,9,1,1,1,1,1,1,12,10,1,1,9,6,65000,65000
4875646,2,9,1,1,1,2,2,1,12,11,0,1,9,6,50000,50000
4032635,0,9,1,2,2,1,1,1,12,15,4,1,3,10,75000,75000
4199574,2,9,1,1,1,2,2,12,14,10,1,1,9,11,25000,25000
6348891,0,9,1,2,2,1,1,1,14,1,4,1,3,9,50000,50000
2251153,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4279728,2,9,1,1,1,2,2,1,12,8,2,1,9,5,12000,0
5775968,2,9,1,1,1,1,1,1,12,12,3,1,9,10,50000,50000
6228490,2,9,1,1,1,1,1,1,15,10,1,1,9,10,25000,25000
9547157,2,9,1,1,1,2,2,1,12,8,1,1,9,5,25000,25000
5890567,2,9,1,1,1,1,1,1,10,15,1,1,9,10,50000,50000
7973523,2,9,1,1,1,2,2,1,12,15,1,1,9,9,10000,10000
1676820,2,9,1,1,1,2,2,1,10,10,1,1,9,20,0,0
1024982,0,9,1,2,2,1,1,1,6,0,3,1,3,16,75000,75000
6407505,0,9,1,2,2,1,1,1,7,3,2,1,1,3,0,0
5662363,2,9,1,1,1,2,2,1,10,10,1,1,9,8,50000,50000
5224901,2,9,1,1,1,2,2,1,13,15,1,1,9,10,26000,26000
3917338,2,9,1,1,1,2,2,1,10,3,2,1,9,10,25600,25600
6576716,2,9,1,1,1,2,2,1,14,15,1,1,9,8,10000,10000
9036362,2,9,1,1,1,2,2,1,9,5,3,1,9,7,50000,50000
8069127,0,9,1,2,2,1,1,1,13,2,1,1,1,10,75000,75000
6216646,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6756475,1,9,1,1,1,1,1,1,12,15,0,1,9,7,50000,50000
5786892,2,9,1,1,1,2,2,1,12,11,0,1,9,11,25000,25000
6534067,2,9,1,1,1,2,2,1,12,15,1,1,9,10,10000,10000
3625152,2,9,1,1,1,2,2,1,12,10,2,1,9,7,25000,25000
4784078,2,9,2,1,1,2,2,5,10,5,1,2,9,0,0,0
4503481,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6986279,2,9,1,1,1,2,2,1,13,12,0,1,9,10,10000,10000
7926533,0,9,1,2,2,1,1,1,12,3,2,1,3,10,97430,97430
9213950,2,9,1,1,1,1,1,4,14,13,1,1,9,10,29500,29500
6832318,2,9,1,1,1,1,1,1,12,8,3,1,9,7,50000,50000
1953160,2,9,1,1,1,1,1,1,12,7,1,1,9,7,25000,25000
9069569,2,9,1,1,1,1,1,1,14,10,4,1,9,10,50000,50000
1609974,2,9,1,1,1,1,1,1,10,8,1,1,9,8,50000,50000
6101393,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8838406,2,9,1,1,1,1,1,1,15,16,1,1,9,8,25000,25000
4067771,2,9,1,1,1,1,1,1,12,12,1,1,9,10,67250,67250
9657992,2,9,1,1,1,1,1,1,17,12,1,1,9,5,25000,25000
8674787,2,9,1,1,1,2,2,2,12,15,1,1,9,10,26000,26000
7341654,0,9,1,2,2,1,1,1,9,7,2,1,3,5,51500,51500
3197189,2,9,1,1,1,2,2,1,10,10,0,1,9,10,25000,25000
5420804,2,9,2,1,1,2,2,1,1,6,0,1,9,12,12000,12000
2837400,2,9,2,1,1,2,2,1,2,6,0,1,9,11,14000,14000
4514047,2,9,1,1,1,2,2,1,8,4,0,1,9,7,10000,10000
4243101,2,9,2,1,1,1,1,0,4,4,0,1,9,7,50000,50000
4670216,2,9,1,1,1,1,1,1,8,2,0,1,9,7,25000,25000
4457210,2,9,1,1,1,2,2,1,7,5,0,1,9,4,10000,10000
3332939,2,9,1,1,1,1,1,1,8,5,0,1,9,6,25000,25000
5833124,2,9,1,1,1,2,2,1,8,6,0,1,9,5,25000,25000
3502346,2,9,1,1,1,2,2,1,13,10,2,1,9,10,25000,25000
7126546,2,9,1,1,1,2,2,1,7,8,1,1,9,6,25000,25000
3024831,2,9,1,1,1,2,2,1,7,10,1,1,9,7,10000,10000
9561459,2,9,1,1,1,1,1,1,10,10,0,1,9,10,25000,25000
3656130,2,9,1,1,1,2,2,1,3,11,1,1,9,10,25000,25000
5065014,0,9,1,2,2,1,1,0,9,9,4,1,3,2,75000,75000
4681936,2,9,1,1,1,2,2,5,7,4,0,1,9,10,10000,10000
4933122,2,9,1,1,1,1,1,1,12,10,1,1,9,6,50000,50000
5489266,2,9,1,1,1,2,2,1,10,8,0,1,9,10,25000,25000
7181551,2,9,1,1,1,2,2,1,5,9,0,1,9,6,25000,25000
6660417,2,9,1,1,1,2,2,1,4,11,1,1,9,5,10000,10000
4986129,2,9,1,1,1,2,2,1,3,5,0,1,9,4,27250,27250
8321809,2,9,1,1,1,2,2,1,11,5,0,1,9,6,25000,25000
8992805,2,9,1,1,1,1,1,1,12,10,1,1,9,10,50000,50000
6212128,2,9,1,1,1,2,2,1,15,5,0,1,9,7,50000,50000
2880816,0,9,2,2,2,1,1,3,3,6,2,1,3,12,51000,51000
2107542,2,9,1,1,1,2,2,1,12,5,0,1,9,8,25000,25000
4082833,2,9,1,1,1,2,2,1,13,7,0,1,9,7,25155,25155
1729768,2,9,2,1,1,1,1,1,10,7,0,1,9,7,25890,25890
6447952,2,9,1,1,1,2,2,1,10,10,0,1,9,4,25000,25000
5656298,2,9,1,1,1,2,2,1,10,4,0,1,9,0,10000,10000
2355141,2,9,1,1,1,2,2,1,8,3,0,1,9,6,25810,25810
5785093,2,9,1,1,1,2,2,1,15,7,2,1,9,7,25000,25000
9225488,2,9,1,1,1,2,2,1,8,8,0,1,9,12,25000,25000
3271524,2,9,1,2,1,2,2,5,4,9,1,1,9,5,0,0
1552695,2,9,1,1,1,1,1,1,10,8,0,1,9,10,25000,25000
3475476,2,9,1,1,1,2,2,1,6,9,0,1,9,4,25000,25000
4074984,2,9,1,1,1,1,1,1,10,3,0,1,9,8,27250,27250
8584553,2,9,1,1,1,2,2,1,8,4,1,1,9,6,10000,10000
3567670,2,9,1,1,1,1,1,1,7,6,0,1,9,9,50000,50000
1197912,2,9,1,1,1,2,2,1,10,9,1,1,9,9,25000,25000
8500579,2,9,1,1,1,2,2,1,10,3,2,1,9,7,50000,50000
2226222,2,9,1,1,1,2,2,1,14,6,1,1,9,7,25638,25638
8727322,2,9,1,1,1,2,2,1,10,4,0,1,9,7,10000,10000
7577217,2,9,1,1,1,2,2,1,6,9,0,1,9,4,25000,25000
2474930,2,9,1,1,1,2,2,1,1,20,0,1,9,6,27000,27000
7810989,2,9,1,1,1,2,2,1,10,6,0,1,9,7,25000,25000
5441203,2,9,1,1,1,2,2,1,8,2,0,1,9,12,50000,50000
3049338,0,9,2,2,2,1,1,1,3,7,2,1,3,10,92250,92250
5443505,2,9,1,1,1,2,2,6,4,3,1,1,9,10,25000,25000
1513086,2,9,1,1,1,2,2,1,10,9,0,1,9,10,34000,34000
8128199,2,9,1,1,1,2,2,1,15,5,0,1,9,7,25000,25000
5978702,0,9,2,2,2,1,1,4,50,2,0,1,1,6,75000,75000
9678769,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2956800,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9633499,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5147142,2,9,2,1,1,1,1,13,5,9,1,1,9,7,50000,50000
8180869,2,9,1,1,1,2,2,1,7,4,0,1,9,6,10000,10000
8942500,2,9,1,1,1,1,1,0,8,9,0,1,9,1,50000,50000
4896307,2,9,1,1,1,2,2,1,9,9,0,1,9,4,12500,12500
5877197,2,9,1,1,1,2,2,1,9,6,1,1,9,7,51010,51010
8359493,0,9,1,2,2,1,1,13,10,3,0,1,3,11,189500,189500
7059715,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9761144,2,9,1,2,2,1,1,12,20,20,2,1,9,4,0,0
8097963,0,9,2,2,2,1,1,3,10,5,3,1,3,8,40300,40300
7953530,2,9,1,1,1,2,2,1,9,11,0,1,9,6,25000,25000
5998796,2,9,1,1,1,2,2,1,9,6,1,1,9,11,25000,25000
4578777,2,9,2,1,1,2,2,1,10,4,0,1,9,6,25000,25000
5765830,0,9,1,2,2,1,1,1,11,1,4,1,3,12,0,0
7834410,2,9,2,1,1,2,2,1,12,4,0,1,9,6,25000,25000
7291479,2,9,1,1,1,2,2,1,10,3,0,1,9,7,10000,10000
3309821,2,9,1,1,1,1,1,1,6,3,0,1,9,6,25000,25000
8464243,2,9,1,1,1,2,2,1,7,7,1,1,9,15,25000,25000
3175139,2,9,2,1,1,1,1,1,12,8,1,1,9,9,67250,67250
1411350,2,9,1,1,1,2,2,1,1,10,1,1,9,6,25000,25000
9637880,2,9,1,1,1,2,2,6,8,7,0,1,9,10,10000,10000
1376776,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7225427,2,9,1,1,1,2,2,1,5,15,0,1,9,3,25000,25000
6150200,2,9,1,1,1,1,1,1,6,10,0,1,9,7,50000,50000
9142869,2,9,1,1,1,2,2,1,9,4,1,1,9,7,25000,25000
9314494,2,9,2,1,1,2,2,1,10,4,0,1,9,6,25000,25000
6196794,2,9,1,1,1,2,2,1,8,3,0,1,9,7,25000,25000
3964431,2,9,1,1,1,2,2,1,5,7,0,1,9,7,10573,10573
4037067,2,9,1,1,1,2,2,1,6,4,0,1,9,10,25000,25000
4408001,2,9,1,1,1,2,2,1,12,7,0,1,9,8,5000,5000
4493456,2,9,1,1,1,2,2,1,6,8,3,1,9,7,25000,25000
8530895,2,9,1,1,1,1,1,1,14,1,0,1,9,11,50000,50000
8255590,2,9,1,1,1,2,2,1,10,10,2,1,9,7,10250,10000
5970671,2,9,1,1,1,2,2,1,10,13,1,1,9,8,28000,28000
7806644,2,9,1,1,1,2,2,1,15,5,1,1,9,7,25000,25000
9028816,2,9,2,1,1,2,2,1,11,3,0,1,9,6,25000,25000
3202322,2,9,2,1,1,2,2,1,8,6,1,1,9,11,31000,4000
1762476,2,9,1,1,1,2,2,1,9,7,0,1,9,10,25000,25000
7796170,0,9,1,2,2,1,1,0,10,3,4,1,3,11,75000,75000
5478354,2,9,2,1,1,1,1,1,9,5,0,1,9,5,0,0
2027310,2,9,1,1,1,2,2,14,8,5,2,1,9,6,50000,50000
3723849,0,9,2,2,2,1,1,1,0,0,2,1,3,10,384199,384199
3905826,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9713415,2,9,1,1,1,2,2,1,11,6,0,1,9,5,25000,25000
2105132,2,9,1,1,1,2,2,1,5,15,0,1,9,7,10000,10000
3881214,2,9,1,1,1,2,2,1,9,2,0,1,9,10,25000,25000
6225343,2,9,1,1,1,2,2,1,8,11,0,1,9,5,75000,75000
3237652,2,9,1,1,1,2,2,1,11,10,0,1,9,6,25000,25000
7737443,2,9,1,1,1,1,1,1,2,13,1,1,9,12,25000,25000
8333302,0,9,1,2,2,1,1,5,12,1,5,1,3,3,76500,76500
2293502,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4121343,2,9,2,1,1,2,2,1,12,5,1,1,9,11,29000,29000
7466035,2,9,1,1,1,2,2,1,10,13,0,1,9,10,10000,10000
2809002,0,9,1,2,2,1,1,1,11,1,0,1,3,10,125000,125000
8073716,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9271030,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5919590,2,9,1,1,1,2,2,1,2,11,0,1,9,6,25000,25000
1298940,2,9,1,1,1,1,1,1,10,6,0,1,9,7,25000,25000
3425762,1,9,1,1,1,2,2,1,3,11,3,1,9,4,25000,25000
6873337,0,9,1,2,2,1,1,1,10,8,1,1,3,8,75000,75000
9550540,2,9,1,1,1,1,1,1,10,12,1,1,9,6,25000,25000
6141631,2,9,1,1,1,1,1,0,9,10,0,1,9,4,50000,50000
9344958,2,9,1,1,1,2,2,1,9,2,0,1,9,6,29000,29000
9138856,2,9,1,1,1,2,2,1,10,7,0,1,9,11,25000,25000
9437646,2,9,1,1,1,2,2,1,10,4,0,1,9,11,142050,142050
1507354,0,9,1,2,2,1,1,1,2,2,1,1,3,5,0,0
8574132,2,9,1,1,1,2,2,1,13,9,1,1,9,10,50000,50000
6062664,2,9,1,1,1,2,2,1,10,4,0,1,9,8,25000,25000
6365778,0,9,1,2,2,1,1,2,2,8,2,1,3,10,75000,75000
8512869,2,9,1,1,1,2,2,1,6,4,0,1,9,2,25000,25000
8580419,2,9,1,1,1,2,2,1,11,11,1,1,9,9,25000,25000
8862454,2,9,1,1,1,2,2,1,10,10,0,1,9,6,25000,25000
4624129,2,9,1,1,1,2,2,1,9,6,1,1,9,6,50000,50000
7653462,0,9,1,2,2,1,2,1,15,1,1,1,3,12,75000,75000
6127371,2,9,1,1,1,1,1,1,11,3,0,1,9,12,57250,57250
6629779,2,9,1,1,1,2,2,1,3,7,0,1,9,6,10000,10000
6719425,2,9,1,1,1,1,1,1,4,4,0,1,9,6,50000,50000
9204734,2,9,2,1,1,2,2,0,0,12,0,1,9,7,24000,24000
2968146,2,9,1,1,1,2,2,1,10,5,0,1,9,6,25000,25000
6615547,2,9,1,1,1,1,1,1,10,8,0,1,9,6,50000,50000
2333892,2,9,1,1,1,1,1,1,10,5,0,1,9,8,26000,26000
9115400,2,9,1,1,1,2,2,1,10,12,1,1,9,3,53867,53867
8580463,2,9,1,1,1,2,2,1,10,6,1,1,9,6,25000,25000
7165476,0,9,1,2,2,1,1,1,13,0,2,1,3,10,75000,75000
8920986,2,9,1,1,1,2,2,1,6,3,0,1,9,6,10000,10000
1460573,2,9,1,1,1,2,2,1,11,4,1,1,9,7,25000,25000
8621352,2,9,1,1,1,2,2,1,10,2,0,1,9,5,8000,8000
6194699,2,9,1,1,2,1,2,1,14,9,4,1,9,3,0,0
9886115,2,9,1,1,1,1,1,1,8,5,0,1,9,8,50000,50000
2242344,2,9,1,1,1,2,2,4,12,4,0,1,9,10,12000,12000
4462181,2,9,1,1,1,2,2,1,10,5,0,1,9,10,25000,25000
1392959,2,9,1,1,1,2,2,1,18,6,1,1,9,10,25000,25000
3821673,2,9,1,1,1,2,2,1,11,12,0,1,9,8,10000,10000
6508902,2,9,1,1,1,2,2,1,12,5,0,1,9,10,25000,25000
5076640,2,9,1,1,1,2,2,1,11,7,2,1,9,11,10000,10000
6087544,2,9,1,1,1,2,2,1,10,6,1,1,9,20,25000,25000
6088988,2,9,1,1,1,2,2,1,11,3,1,1,9,6,0,0
8635537,2,9,1,1,1,2,2,2,10,7,0,1,9,8,0,0
3161746,2,9,2,1,2,2,2,1,12,3,0,1,9,6,25000,25000
9695577,2,9,2,1,1,1,1,1,12,3,1,1,9,6,82250,82250
5556636,2,9,1,1,1,2,2,1,8,3,0,1,9,10,10000,10000
6414624,2,9,1,1,1,2,2,1,11,11,2,1,9,3,25000,25000
5891181,2,9,1,1,1,2,2,1,11,11,1,1,9,3,25000,25000
4493053,2,9,1,1,1,1,1,1,15,2,0,1,9,11,25250,25250
9393357,2,9,1,1,1,2,2,1,15,4,0,1,9,10,25000,25000
3267553,2,9,1,1,1,1,1,1,10,3,0,1,9,12,50000,50000
2082044,2,9,1,1,1,2,2,1,11,4,1,1,9,9,25000,25000
8976252,2,9,1,1,1,2,2,1,10,9,0,1,9,7,1050,1050
6531392,2,9,1,1,1,2,2,1,1,10,2,1,9,8,1050,1050
8791681,2,9,1,1,1,2,2,1,12,6,1,1,9,8,25000,25000
8185659,0,9,2,2,2,1,1,10,11,10,10,1,3,10,100000,100000
1720505,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9753234,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1345918,0,9,1,2,2,1,1,0,6,2,3,1,3,8,25000,25000
7495833,2,9,1,1,1,2,2,1,11,11,3,1,9,5,0,0
7402325,2,9,1,1,1,2,2,1,11,12,0,1,9,6,25000,25000
9283918,0,9,1,2,2,1,1,1,10,10,2,1,3,9,75000,75000
8467646,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8742432,2,9,1,1,1,1,1,1,10,8,1,1,9,10,75000,75000
6106850,2,9,1,1,1,2,2,1,10,10,1,1,9,10,7220,7220
8187099,2,9,1,1,1,2,2,1,12,5,0,1,9,10,37000,37000
7336514,2,9,1,1,1,2,2,1,11,3,0,1,9,9,25000,25000
4990262,2,9,1,1,1,2,2,1,12,10,1,1,9,6,53500,53500
5589558,0,9,1,2,2,1,1,2,12,10,1,1,3,10,75000,75000
9670605,2,9,1,1,1,2,2,1,2,2,0,1,9,7,27000,27000
9680224,2,9,1,1,1,2,2,1,12,6,0,1,9,8,10000,10000
4991243,1,9,1,1,1,2,2,1,1,6,1,1,9,11,25200,25200
5183687,2,9,1,1,1,2,2,1,12,5,0,1,9,7,25000,25000
5947360,1,9,1,1,1,1,1,1,10,4,1,1,9,10,57085,57085
8726899,2,9,1,1,1,2,2,1,10,6,0,1,9,10,10000,10000
1374901,2,9,1,1,1,2,2,1,10,5,0,1,9,2,25000,25000
6834042,0,9,1,2,2,1,1,1,10,2,1,1,3,9,496000,496000
9878641,2,9,1,1,1,2,2,1,12,5,0,1,9,11,27000,27000
3303708,2,9,1,1,1,2,2,1,11,3,1,1,9,12,10000,10000
3632448,2,9,1,1,1,2,2,1,8,5,1,1,9,7,39500,39500
2228971,0,9,1,2,2,1,1,1,12,5,2,1,3,10,50000,50000
5817417,2,9,1,1,1,2,2,1,10,3,0,1,9,6,25000,25000
3086098,2,9,1,1,1,2,2,1,10,3,0,1,9,10,10000,10000
6640997,2,9,1,1,1,2,2,1,10,3,2,1,9,8,52000,52000
3140846,0,9,1,2,2,1,1,1,10,1,1,1,3,7,75000,75000
4187084,2,9,1,1,1,2,2,1,9,7,0,1,9,9,50000,50000
9329766,0,9,1,2,2,1,1,1,15,1,0,1,1,11,50000,50000
6415789,2,9,1,1,1,2,2,1,11,11,0,1,9,12,10500,10500
9294105,2,9,1,1,1,1,1,1,4,10,0,1,9,10,25000,25000
6946237,2,9,1,1,1,2,2,1,10,4,0,1,9,12,12500,12500
8784681,2,9,1,1,1,2,2,1,10,7,2,1,9,12,25000,25000
9289216,2,9,1,1,1,2,2,0,13,2,0,1,9,11,10000,10000
8634958,2,9,1,1,1,1,1,1,9,1,0,1,9,10,52000,52000
6739535,2,9,1,1,1,2,2,1,11,11,5,1,9,11,25000,25000
8487367,2,9,1,1,1,2,2,1,13,5,0,1,9,6,25000,25000
9487267,2,9,1,1,1,2,2,1,10,11,0,1,9,10,10000,10000
7625466,2,9,1,1,1,2,2,0,11,3,2,1,9,10,54500,54500
9972310,0,9,1,2,2,1,1,1,9,1,2,1,3,8,75000,75000
4332591,1,9,1,1,1,1,1,1,11,3,0,1,9,7,25000,25000
4419156,2,9,1,1,1,1,1,1,10,5,0,1,9,8,50000,50000
4254794,2,9,1,1,1,2,2,10,8,2,1,1,9,4,25000,25000
9336572,0,9,1,2,2,1,1,2,12,12,1,1,1,6,75000,75000
1801518,2,9,1,1,1,2,2,1,10,7,0,1,9,7,25000,25000
4849288,2,9,1,1,1,1,1,1,12,10,1,1,9,10,50000,50000
8469718,2,9,1,1,1,2,2,1,10,5,1,1,9,13,25000,25000
8565081,0,9,1,2,2,1,1,3,5,1,2,1,3,10,750000,75000
6735608,2,9,1,1,1,2,2,1,6,3,0,1,9,9,10000,10000
1781539,2,9,1,1,1,2,2,1,10,2,1,1,9,11,26000,26000
3323113,2,9,1,1,1,2,2,1,10,4,1,1,9,11,50000,50000
9823539,0,9,2,2,2,1,1,1,10,1,5,1,1,10,50000,50000
4653213,2,9,1,1,1,2,2,1,9,2,2,1,9,10,26185,26185
2746332,2,9,2,1,1,1,1,1,7,3,0,1,9,12,50000,50000
9507829,2,9,1,1,1,2,2,1,10,3,0,1,9,10,29000,29000
2231383,2,9,1,1,1,2,2,1,10,10,1,1,9,10,28500,28500
6803512,2,9,1,1,1,2,2,1,12,8,0,1,9,6,50000,50000
8444047,0,9,2,2,2,1,1,1,7,2,2,1,3,11,25000,25000
5426411,1,9,1,1,1,1,1,1,3,3,0,1,9,11,50000,50000
1906312,2,9,2,1,1,2,2,1,12,3,0,1,9,6,25000,25000
7244365,2,9,2,2,2,2,2,0,10,1,0,1,9,7,25000,25000
4474927,2,9,2,1,1,2,2,1,7,4,0,1,9,10,25000,25000
4068427,2,9,1,1,1,2,2,1,11,4,0,1,9,9,25000,25000
5991995,2,9,1,1,1,2,2,1,9,3,1,1,9,7,27250,27250
1212648,2,9,1,1,1,2,2,1,12,10,2,1,9,8,25000,25000
9755792,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4818705,2,9,1,1,1,2,2,2,12,5,0,1,9,6,10000,10000
8692873,2,9,1,1,1,2,2,1,10,3,0,1,9,6,10000,10000
8343411,2,9,1,1,1,1,1,1,11,11,3,1,9,7,75000,75000
4884081,2,9,1,1,1,1,1,1,5,3,0,1,9,10,25000,25000
5295053,1,9,1,1,1,1,1,1,10,10,1,1,9,10,25000,25000
6941508,2,9,1,1,1,1,1,1,10,10,1,1,9,10,50000,50000
9763725,2,9,1,1,1,2,2,1,12,5,1,1,9,10,12000,12000
1235721,2,9,1,1,1,2,2,1,11,3,0,1,9,10,10800,10800
2743052,2,9,1,1,1,2,2,1,13,9,0,1,9,8,28000,28000
9485159,2,9,1,1,1,1,1,1,16,5,1,1,9,10,54000,54000
9646649,2,9,1,1,1,1,1,1,12,10,1,1,9,8,52000,52000
4368056,2,9,1,1,1,2,2,1,12,6,0,1,9,11,25000,25000
5600055,2,9,1,1,1,2,2,1,15,10,1,1,9,9,25000,25000
9854485,2,9,1,1,1,2,2,1,12,4,2,1,9,6,0,0
7313823,2,9,1,1,1,2,2,1,10,5,1,1,9,6,25000,25000
1135833,2,9,1,1,1,2,2,1,10,3,0,1,9,3,25000,25000
9832170,2,9,1,1,1,2,2,1,1,9,1,1,9,6,25600,25600
8315019,2,9,1,1,1,2,2,1,13,4,0,1,9,11,25000,25000
4407590,2,9,1,1,1,2,2,2,10,5,1,1,9,9,50000,50000
5706576,0,9,1,2,2,1,1,1,8,1,1,1,3,4,50000,50000
7991141,2,9,1,1,1,2,2,1,12,3,1,1,9,8,25000,25000
9922230,0,9,1,2,2,1,1,1,15,1,0,1,1,6,50000,50000
9017613,2,9,1,1,1,2,2,1,12,4,1,1,9,4,25000,25000
2421492,2,9,1,1,1,2,2,1,13,12,0,1,9,6,50500,50500
2815994,2,9,1,1,1,1,1,1,10,4,0,1,9,8,0,0
1512635,2,9,1,1,1,2,2,1,8,3,0,1,9,6,0,0
1167158,2,9,1,1,1,1,1,2,11,2,1,1,9,7,25000,25000
9101369,2,9,2,1,1,1,1,1,10,3,0,1,9,6,50000,50000
9374094,2,9,1,1,1,2,2,1,11,5,1,1,9,7,10000,10000
6007541,2,9,2,2,1,2,2,13,9,16,2,1,9,11,0,0
4180694,0,9,1,2,2,1,1,2,12,1,1,1,3,5,75000,75000
9599073,2,9,1,1,1,2,2,1,11,11,1,1,9,11,25000,25000
3306921,1,9,1,1,1,2,2,1,10,9,0,1,9,7,27000,27000
4159544,2,9,1,1,1,1,1,1,12,4,2,1,9,9,0,0
9739463,2,9,1,1,1,1,1,1,6,6,1,1,9,6,50000,50000
1744618,2,9,1,1,1,2,2,1,10,4,0,1,9,10,25000,25000
9727553,2,9,1,1,1,2,2,1,9,3,0,1,9,9,25000,25000
2901078,0,9,2,2,2,1,1,1,7,1,2,1,3,10,75000,75000
6038263,2,9,1,1,1,2,2,1,2,5,0,1,9,10,28500,28500
7822447,2,9,1,1,1,2,2,1,8,6,0,1,9,2,12500,12500
8807983,2,9,1,1,1,2,2,1,10,2,1,1,9,10,25000,25000
4798558,2,9,1,1,1,2,2,1,11,11,2,1,9,3,25000,25000
1711664,0,9,2,2,2,1,1,2,10,2,1,1,3,10,50000,50000
7404318,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5091333,2,9,1,1,1,2,2,1,10,4,0,1,9,8,10000,9000
8057464,2,9,1,1,1,2,2,1,9,1,0,1,9,9,25000,25000
2320426,2,9,1,1,1,1,1,1,12,5,2,1,9,6,50000,50000
2402838,2,9,1,1,1,1,1,1,10,10,0,1,9,10,52000,52000
2191091,2,9,1,1,1,2,2,1,12,8,0,1,9,2,25000,25000
3431728,2,9,1,1,1,2,2,1,11,9,0,1,9,0,0,0
4938763,2,9,1,1,1,2,2,1,4,4,0,1,9,6,25000,25000
4138900,2,9,1,1,1,2,2,1,10,6,2,1,9,5,0,0
9961147,1,9,1,1,1,1,1,1,12,5,1,1,9,11,25254,25250
1590579,0,9,1,2,2,1,1,1,28,45,8,1,3,7,102000,102000
3229906,0,9,1,2,2,1,1,1,12,5,3,1,3,10,102000,102000
2689761,2,9,1,1,1,2,2,1,7,5,0,1,9,11,12000,12000
3164631,2,9,1,1,1,2,2,1,11,8,0,1,9,10,14500,14500
2554839,2,9,1,1,1,2,2,1,11,11,1,1,9,9,25000,25000
1452925,2,9,1,1,1,2,2,1,10,3,0,1,9,10,25866,25866
8466388,2,9,1,1,2,1,2,2,18,6,15,1,9,10,100000,100000
6466963,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1971247,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4628421,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5814139,2,9,2,1,1,2,2,1,12,3,0,1,9,7,25000,25000
5358712,2,9,1,1,1,2,2,1,10,10,1,1,9,10,25000,25000
